TF	target	importance
ENSG00000277196	ENSG00000162511	0.23487992993447587
ENSG00000224597	ENSG00000233133	0.23487891870565097
ENSG00000179344	ENSG00000284191	0.23486644704425902
ENSG00000281000	ENSG00000275215	0.23486604785710313
ENSG00000113924	ENSG00000259052	0.23486376077035626
ENSG00000266341	ENSG00000252558	0.2348540764800311
ENSG00000197249	ENSG00000197238	0.2348463575173563
ENSG00000262413	ENSG00000266341	0.23483714849829113
ENSG00000182853	ENSG00000200087	0.23483574774560428
ENSG00000022556	ENSG00000187653	0.23481553495528842
ENSG00000154479	ENSG00000267340	0.2348047302845696
ENSG00000260537	ENSG00000266341	0.23480248863307543
ENSG00000137673	ENSG00000093072	0.23478007115652366
ENSG00000250273	ENSG00000279812	0.23476182718107377
ENSG00000255769	ENSG00000224049	0.23476121762361227
ENSG00000124875	ENSG00000259132	0.23466023322438218
ENSG00000237973	ENSG00000274630	0.23465352371607778
ENSG00000012817	ENSG00000254835	0.2346238815024531
ENSG00000254719	ENSG00000277694	0.23459497048792305
ENSG00000179344	ENSG00000212283	0.23458520132305022
ENSG00000067048	ENSG00000269900	0.23453221988312326
ENSG00000231880	ENSG00000179698	0.23452501657602018
ENSG00000159763	ENSG00000256210	0.2345001164623324
ENSG00000262413	ENSG00000224677	0.2344954097779675
ENSG00000276289	ENSG00000137434	0.23448571608455673
ENSG00000163209	ENSG00000204544	0.23446412837790104
ENSG00000185885	ENSG00000259952	0.2344295702706445
ENSG00000206341	ENSG00000285565	0.23438529578999073
ENSG00000140527	ENSG00000204792	0.23438430043420017
ENSG00000284627	ENSG00000227850	0.23438310137568014
ENSG00000159763	ENSG00000253683	0.23437812231093846
ENSG00000163735	ENSG00000201098	0.23435124804457919
ENSG00000188681	ENSG00000228695	0.23434534937830187
ENSG00000189366	ENSG00000261771	0.23434187906852125
ENSG00000200693	ENSG00000242156	0.23428788870830575
ENSG00000235119	ENSG00000248126	0.23427487002864522
ENSG00000201098	ENSG00000212238	0.23425492313673674
ENSG00000242770	ENSG00000205584	0.23425477869586675
ENSG00000200087	ENSG00000275559	0.23425234297951825
ENSG00000273623	ENSG00000227852	0.2342469049139624
ENSG00000234964	ENSG00000136688	0.23420640208932766
ENSG00000129538	ENSG00000278050	0.2342013932394276
ENSG00000198848	ENSG00000236876	0.23419502900776296
ENSG00000188681	ENSG00000203812	0.2341918431898496
ENSG00000245648	ENSG00000182326	0.2341717684303533
ENSG00000137959	ENSG00000255072	0.23415225282201427
ENSG00000284627	ENSG00000279754	0.23414036203793392
ENSG00000148950	ENSG00000285133	0.23411096548239574
ENSG00000176387	ENSG00000242953	0.2340965845940749
ENSG00000267314	ENSG00000203812	0.23406664938784527
ENSG00000264148	ENSG00000280064	0.23406566599549786
ENSG00000226644	ENSG00000259052	0.2340552709966002
ENSG00000161798	ENSG00000196562	0.23405502804083117
ENSG00000140297	ENSG00000128383	0.2340524277942496
ENSG00000161544	ENSG00000213058	0.23405183628233564
ENSG00000171476	ENSG00000158406	0.23400294327651566
ENSG00000130487	ENSG00000226580	0.23400224674612652
ENSG00000284627	ENSG00000252965	0.23400115381498507
ENSG00000230043	ENSG00000288634	0.23398899642455118
ENSG00000258504	ENSG00000252558	0.2339877357975381
ENSG00000239528	ENSG00000277027	0.2339295390299006
ENSG00000172478	ENSG00000268942	0.2339062149734662
ENSG00000212238	ENSG00000149591	0.23390205278168344
ENSG00000174564	ENSG00000205584	0.23389994968929192
ENSG00000161798	ENSG00000255071	0.23389047324591192
ENSG00000157150	ENSG00000276664	0.23388544419501364
ENSG00000226644	ENSG00000142871	0.23386167409998254
ENSG00000012223	ENSG00000204616	0.2338605761962494
ENSG00000275215	ENSG00000269032	0.23385825568424343
ENSG00000106560	ENSG00000205076	0.23382649000750397
ENSG00000215018	ENSG00000252965	0.2338200793745244
ENSG00000179698	ENSG00000170089	0.23379846383223124
ENSG00000200792	ENSG00000272478	0.2337969688467306
ENSG00000232032	ENSG00000200336	0.23378006171826574
ENSG00000259132	ENSG00000239528	0.23375630096559089
ENSG00000200087	ENSG00000227077	0.23372500248996964
ENSG00000272821	ENSG00000237418	0.23371514633187904
ENSG00000188505	ENSG00000258504	0.23367981004300678
ENSG00000143546	ENSG00000281000	0.23367267658387808
ENSG00000277235	ENSG00000280331	0.2336704853117361
ENSG00000196562	ENSG00000184227	0.23365960077745662
ENSG00000074410	ENSG00000176387	0.2336556284463841
ENSG00000256569	ENSG00000201695	0.2336441117465422
ENSG00000102854	ENSG00000263011	0.23364088477988354
ENSG00000285794	ENSG00000169474	0.23361166645040374
ENSG00000283390	ENSG00000284191	0.23360549790642848
ENSG00000161133	ENSG00000148950	0.23359945193025738
ENSG00000229415	ENSG00000267368	0.23354683629808043
ENSG00000160180	ENSG00000242953	0.23353764171575314
ENSG00000212464	ENSG00000279812	0.23353160438320733
ENSG00000100985	ENSG00000201965	0.23351169973227143
ENSG00000254835	ENSG00000266341	0.2335087028087302
ENSG00000162511	ENSG00000137434	0.23349617227374908
ENSG00000275678	ENSG00000274630	0.2334882882557029
ENSG00000174156	ENSG00000187653	0.2334711135634701
ENSG00000260007	ENSG00000224677	0.23339994810119224
ENSG00000103187	ENSG00000276965	0.23339244546333368
ENSG00000224060	ENSG00000285283	0.2333857221592666
ENSG00000267314	ENSG00000264148	0.233381641869742
ENSG00000269981	ENSG00000255339	0.23336172298046312
ENSG00000224597	ENSG00000252714	0.23335785162455716
ENSG00000244257	ENSG00000233133	0.23331109159564598
ENSG00000130600	ENSG00000244257	0.23330932605556357
ENSG00000273623	ENSG00000264148	0.23330228434320638
ENSG00000276077	ENSG00000228648	0.23328843329071877
ENSG00000227077	ENSG00000242953	0.23328473450240023
ENSG00000117407	ENSG00000225770	0.23327491006313406
ENSG00000130513	ENSG00000177994	0.23327147457899644
ENSG00000278233	ENSG00000284479	0.23326402825466108
ENSG00000215908	ENSG00000285283	0.2332629026417597
ENSG00000114115	ENSG00000196562	0.23324690888529803
ENSG00000226644	ENSG00000137462	0.23324308240870537
ENSG00000275993	ENSG00000215030	0.23322925121442756
ENSG00000285794	ENSG00000259132	0.23322549337208198
ENSG00000266402	ENSG00000283773	0.2332254753600221
ENSG00000259925	ENSG00000232032	0.2332153929634295
ENSG00000106560	ENSG00000203812	0.2331900795114742
ENSG00000252558	ENSG00000261771	0.23318067058122133
ENSG00000227766	ENSG00000221676	0.23317649851702688
ENSG00000215030	ENSG00000253683	0.23317069177806105
ENSG00000230043	ENSG00000208772	0.23313124644177263
ENSG00000275895	ENSG00000279009	0.23308030469163676
ENSG00000227077	ENSG00000230953	0.23307580381339346
ENSG00000177994	ENSG00000183844	0.23305813354673793
ENSG00000288623	ENSG00000242156	0.23305431519209058
ENSG00000163209	ENSG00000285133	0.23304772760519002
ENSG00000234964	ENSG00000263011	0.2330460299795797
ENSG00000171476	ENSG00000022556	0.23303161014673024
ENSG00000160180	ENSG00000257645	0.2330156098612683
ENSG00000203963	ENSG00000264558	0.23300925794566466
ENSG00000166535	ENSG00000225770	0.23299950823948742
ENSG00000156113	ENSG00000198848	0.23299661036698863
ENSG00000278144	ENSG00000280331	0.2329775856649678
ENSG00000012223	ENSG00000160201	0.23290066747606306
ENSG00000233936	ENSG00000281348	0.23285881565193636
ENSG00000117643	ENSG00000203812	0.23285012682121342
ENSG00000196684	ENSG00000187905	0.23280745839118475
ENSG00000214940	ENSG00000234332	0.2327927714912628
ENSG00000203812	ENSG00000201098	0.23278742906286798
ENSG00000226644	ENSG00000254610	0.23276934296776436
ENSG00000093072	ENSG00000212994	0.23276408514143043
ENSG00000110195	ENSG00000233429	0.23275641219252605
ENSG00000266402	ENSG00000205584	0.23274813931327823
ENSG00000215018	ENSG00000267645	0.23274679963829234
ENSG00000163331	ENSG00000169469	0.2327406677947817
ENSG00000237580	ENSG00000256843	0.23272533106764762
ENSG00000227077	ENSG00000272921	0.23270881081468017
ENSG00000165171	ENSG00000170482	0.23269621553710892
ENSG00000201098	ENSG00000275757	0.2326914808195895
ENSG00000259120	ENSG00000259948	0.23269048306823314
ENSG00000119922	ENSG00000160180	0.23268894660979128
ENSG00000273730	ENSG00000259052	0.23267275322820793
ENSG00000220793	ENSG00000256843	0.23265955422325982
ENSG00000234332	ENSG00000279812	0.23263370697462027
ENSG00000137801	ENSG00000273590	0.23262131969423813
ENSG00000278763	ENSG00000279812	0.232615665117794
ENSG00000250940	ENSG00000257663	0.2325926717953943
ENSG00000111331	ENSG00000204252	0.23258917083231428
ENSG00000254835	ENSG00000214110	0.23258746682741305
ENSG00000129538	ENSG00000272921	0.23257157227132355
ENSG00000257017	ENSG00000227850	0.23254150162524476
ENSG00000275895	ENSG00000286078	0.23252248538509845
ENSG00000164308	ENSG00000267125	0.23251236097612277
ENSG00000288529	ENSG00000201965	0.23249487448815828
ENSG00000274630	ENSG00000254835	0.2324924828976708
ENSG00000133106	ENSG00000204544	0.23248946907752993
ENSG00000259952	ENSG00000275882	0.23244929755993982
ENSG00000099860	ENSG00000250940	0.23243432243726977
ENSG00000198502	ENSG00000227852	0.2324295042741637
ENSG00000117643	ENSG00000259132	0.23242839597874598
ENSG00000130592	ENSG00000200336	0.23241859518947275
ENSG00000134326	ENSG00000267791	0.23241193757695672
ENSG00000164308	ENSG00000200792	0.23241176107307593
ENSG00000277739	ENSG00000227470	0.2324096008058836
ENSG00000225932	ENSG00000205584	0.2324000845871253
ENSG00000203875	ENSG00000275895	0.23239461052297256
ENSG00000170477	ENSG00000275129	0.23238673410750674
ENSG00000206341	ENSG00000200336	0.23238341940882776
ENSG00000196562	ENSG00000252965	0.23237264988895945
ENSG00000130303	ENSG00000262413	0.23236418467440767
ENSG00000274630	ENSG00000260007	0.23235763210525925
ENSG00000137198	ENSG00000276528	0.23235626366723663
ENSG00000269032	ENSG00000236876	0.23232944094966812
ENSG00000188483	ENSG00000227077	0.2323092156563141
ENSG00000228078	ENSG00000286009	0.23230338585050045
ENSG00000288634	ENSG00000200336	0.23227848925643313
ENSG00000212464	ENSG00000212238	0.23227479972016543
ENSG00000171476	ENSG00000229391	0.23222969135939475
ENSG00000114115	ENSG00000233133	0.23222467827921628
ENSG00000277027	ENSG00000227850	0.23222259286056557
ENSG00000284731	ENSG00000235449	0.2321874062862564
ENSG00000233133	ENSG00000236876	0.23218217492115448
ENSG00000273748	ENSG00000215030	0.2321699241217722
ENSG00000276710	ENSG00000274276	0.23216177438994176
ENSG00000136352	ENSG00000220793	0.23215247371022904
ENSG00000272478	ENSG00000273542	0.23215065843255764
ENSG00000012223	ENSG00000187653	0.23211224589549292
ENSG00000171401	ENSG00000213860	0.2320891106638566
ENSG00000232629	ENSG00000197249	0.23208030846128924
ENSG00000115415	ENSG00000140279	0.23207505465569594
ENSG00000269900	ENSG00000286075	0.23206624182126695
ENSG00000115415	ENSG00000277194	0.2320627399735356
ENSG00000235119	ENSG00000266402	0.23205744437397077
ENSG00000258017	ENSG00000256210	0.23204182690187902
ENSG00000117983	ENSG00000276664	0.2320311368221446
ENSG00000169474	ENSG00000171401	0.2319946790720434
ENSG00000081041	ENSG00000277694	0.23197949212476843
ENSG00000226644	ENSG00000235449	0.23197088129198773
ENSG00000261052	ENSG00000133136	0.23196834514894113
ENSG00000232629	ENSG00000200336	0.23196755197385385
ENSG00000274630	ENSG00000203812	0.23196277734947282
ENSG00000224060	ENSG00000235449	0.2319613794876876
ENSG00000204622	ENSG00000126549	0.23194987111132825
ENSG00000177994	ENSG00000273047	0.2319420150993211
ENSG00000272478	ENSG00000226580	0.2319317776227952
ENSG00000198692	ENSG00000204816	0.23190717358778792
ENSG00000260537	ENSG00000202538	0.23188641495388565
ENSG00000228695	ENSG00000272821	0.23188431986140395
ENSG00000160180	ENSG00000199546	0.23187148799474494
ENSG00000275395	ENSG00000114115	0.23185722936974065
ENSG00000214514	ENSG00000081041	0.2318465773493107
ENSG00000149927	ENSG00000184500	0.23182754199938502
ENSG00000196684	ENSG00000201965	0.231821366497394
ENSG00000276077	ENSG00000212994	0.23180143186334537
ENSG00000224389	ENSG00000200320	0.23179567671931456
ENSG00000230953	ENSG00000275140	0.2317737259365955
ENSG00000275895	ENSG00000186847	0.23174611632532863
ENSG00000054690	ENSG00000270789	0.23171786823465412
ENSG00000272690	ENSG00000274276	0.2316913824832882
ENSG00000111331	ENSG00000081041	0.23169013684695647
ENSG00000117643	ENSG00000225770	0.231683325052897
ENSG00000142959	ENSG00000205670	0.23167679109614672
ENSG00000237580	ENSG00000204816	0.2316737607536186
ENSG00000163209	ENSG00000268565	0.23165891040100384
ENSG00000267791	ENSG00000268565	0.23164877899064942
ENSG00000012223	ENSG00000257017	0.2316360691294232
ENSG00000202354	ENSG00000254852	0.23163461300502378
ENSG00000226594	ENSG00000277194	0.23160494853327854
ENSG00000261857	ENSG00000227470	0.23160013901346796
ENSG00000232032	ENSG00000221164	0.23159992219608846
ENSG00000179344	ENSG00000200087	0.23159762226498395
ENSG00000189223	ENSG00000184227	0.2315812112480798
ENSG00000196136	ENSG00000148950	0.23154771252475628
ENSG00000132256	ENSG00000212464	0.23153412779839755
ENSG00000276345	ENSG00000161798	0.23151487416366442
ENSG00000242640	ENSG00000259132	0.23150397291668245
ENSG00000277150	ENSG00000233016	0.23150224491315963
ENSG00000163331	ENSG00000022556	0.23148378791809437
ENSG00000201695	ENSG00000227850	0.2314784021003107
ENSG00000259952	ENSG00000254835	0.2314426518720442
ENSG00000273730	ENSG00000171711	0.2313923161810192
ENSG00000142871	ENSG00000241434	0.23137688706321557
ENSG00000157601	ENSG00000215018	0.23134468807379802
ENSG00000227403	ENSG00000102854	0.2313212745975667
ENSG00000135773	ENSG00000187905	0.23131865905859061
ENSG00000242640	ENSG00000250321	0.2313076189169761
ENSG00000224049	ENSG00000275559	0.23130266479474568
ENSG00000196684	ENSG00000268062	0.23130062556157585
ENSG00000205413	ENSG00000175197	0.23129176252331057
ENSG00000137959	ENSG00000207088	0.23127174369324968
ENSG00000163735	ENSG00000156113	0.2312658528614075
ENSG00000163606	ENSG00000226594	0.23126020999455774
ENSG00000269275	ENSG00000198959	0.231242681357906
ENSG00000200792	ENSG00000273730	0.2311890735900006
ENSG00000117643	ENSG00000224049	0.2311878003107644
ENSG00000203963	ENSG00000288614	0.23117072928152327
ENSG00000112303	ENSG00000278771	0.23115989717833302
ENSG00000237541	ENSG00000242156	0.23115218340936777
ENSG00000224712	ENSG00000225770	0.2311483026481201
ENSG00000259052	ENSG00000227852	0.23111946627785002
ENSG00000182326	ENSG00000204642	0.2310995185160776
ENSG00000129538	ENSG00000268739	0.23103502448197194
ENSG00000036448	ENSG00000205584	0.2310335991503146
ENSG00000203812	ENSG00000257645	0.2310277098492386
ENSG00000276710	ENSG00000260537	0.23101098252357122
ENSG00000267368	ENSG00000272114	0.23100105008531333
ENSG00000234332	ENSG00000196562	0.2309996912688102
ENSG00000176728	ENSG00000267340	0.23098002337038598
ENSG00000103187	ENSG00000254719	0.23097630642911823
ENSG00000274276	ENSG00000273542	0.2309619981201882
ENSG00000226580	ENSG00000099725	0.23093422837282235
ENSG00000187608	ENSG00000203812	0.2309199342042666
ENSG00000273623	ENSG00000268062	0.2308928223202447
ENSG00000233936	ENSG00000198502	0.23088489815596855
ENSG00000258017	ENSG00000200795	0.230884162685201
ENSG00000267056	ENSG00000233016	0.23087821643668732
ENSG00000235961	ENSG00000235119	0.230858939535017
ENSG00000242770	ENSG00000247627	0.23085516097455158
ENSG00000281383	ENSG00000227077	0.23084636112708556
ENSG00000099860	ENSG00000267645	0.23083910287787324
ENSG00000186832	ENSG00000167656	0.23082717687173487
ENSG00000197582	ENSG00000264148	0.2308260399257026
ENSG00000185885	ENSG00000177409	0.23080611503482198
ENSG00000093072	ENSG00000256034	0.2307987967691248
ENSG00000136689	ENSG00000224049	0.23079771256758067
ENSG00000146722	ENSG00000278050	0.2307817319411867
ENSG00000176387	ENSG00000285283	0.2307797953506612
ENSG00000091137	ENSG00000275757	0.23076888898954373
ENSG00000160200	ENSG00000250321	0.23076561459311787
ENSG00000160200	ENSG00000215908	0.2307639894568883
ENSG00000099860	ENSG00000235449	0.2307441074716498
ENSG00000171711	ENSG00000267368	0.23073017331732676
ENSG00000134321	ENSG00000256843	0.23072549449467863
ENSG00000275215	ENSG00000241434	0.23072011543267207
ENSG00000282851	ENSG00000272114	0.23068864630751998
ENSG00000184227	ENSG00000130303	0.23066992994015462
ENSG00000280320	ENSG00000239528	0.2306597303321876
ENSG00000213860	ENSG00000254681	0.2306243970110198
ENSG00000119917	ENSG00000263740	0.23059703098315487
ENSG00000244067	ENSG00000241434	0.23057833893343488
ENSG00000285628	ENSG00000267125	0.23055265385946422
ENSG00000269972	ENSG00000201695	0.2305460350840513
ENSG00000248126	ENSG00000250940	0.2305410928979596
ENSG00000281000	ENSG00000276700	0.23053317880297142
ENSG00000227827	ENSG00000197238	0.23052360195040436
ENSG00000275678	ENSG00000078081	0.23048277065903158
ENSG00000275140	ENSG00000181104	0.23048260240730384
ENSG00000242640	ENSG00000182326	0.23047049360355404
ENSG00000089127	ENSG00000238142	0.23044698202524713
ENSG00000137968	ENSG00000273590	0.2304418396291141
ENSG00000174564	ENSG00000256843	0.23044033600917493
ENSG00000131203	ENSG00000254681	0.23042536675281217
ENSG00000260537	ENSG00000266050	0.230417458843359
ENSG00000212994	ENSG00000229230	0.23041729941159084
ENSG00000133106	ENSG00000091513	0.23040229016354324
ENSG00000261771	ENSG00000128383	0.23038324275954647
ENSG00000234332	ENSG00000274276	0.23036094587883588
ENSG00000285133	ENSG00000156113	0.23034647451764384
ENSG00000163606	ENSG00000201098	0.23034542318195167
ENSG00000197249	ENSG00000200336	0.23033581681212137
ENSG00000170345	ENSG00000267984	0.23032221741565678
ENSG00000224060	ENSG00000250273	0.23031619446215007
ENSG00000241794	ENSG00000136689	0.23030828438015333
ENSG00000276700	ENSG00000201695	0.23030301656854926
ENSG00000227827	ENSG00000136688	0.23029004611593604
ENSG00000171695	ENSG00000254609	0.23028891177532462
ENSG00000232032	ENSG00000212238	0.23023094761610782
ENSG00000205584	ENSG00000249621	0.2302106000290485
ENSG00000237418	ENSG00000200087	0.23019395800851142
ENSG00000134326	ENSG00000256843	0.2301580665344667
ENSG00000276289	ENSG00000169474	0.23014968520022785
ENSG00000259952	ENSG00000279009	0.23013452529302883
ENSG00000262413	ENSG00000267984	0.23012840917032754
ENSG00000286078	ENSG00000276700	0.23011822508075916
ENSG00000041982	ENSG00000224049	0.2301106806145312
ENSG00000164308	ENSG00000205584	0.23007881711954092
ENSG00000274917	ENSG00000265693	0.23007394682490798
ENSG00000130513	ENSG00000242156	0.23006453391585258
ENSG00000255498	ENSG00000256013	0.2300399448663163
ENSG00000129538	ENSG00000133136	0.23000403816697554
ENSG00000275895	ENSG00000259052	0.22999776726919074
ENSG00000091986	ENSG00000254852	0.22999122588301907
ENSG00000012817	ENSG00000205584	0.229950503005092
ENSG00000233070	ENSG00000102854	0.2299477895440241
ENSG00000165246	ENSG00000279009	0.22994261241494834
ENSG00000214514	ENSG00000198502	0.22993972276975674
ENSG00000196684	ENSG00000205420	0.2299093907439751
ENSG00000162511	ENSG00000240665	0.229893682828746
ENSG00000248399	ENSG00000133136	0.22988019233384943
ENSG00000091137	ENSG00000269032	0.22985277338771715
ENSG00000128422	ENSG00000233133	0.22984107394830702
ENSG00000170477	ENSG00000201098	0.22980746370595878
ENSG00000175170	ENSG00000274630	0.22977339251679757
ENSG00000254610	ENSG00000204816	0.22975995661173865
ENSG00000277235	ENSG00000239528	0.22973895841720718
ENSG00000206073	ENSG00000257663	0.22973611434465097
ENSG00000237973	ENSG00000264558	0.22972079135737772
ENSG00000234332	ENSG00000257645	0.22970536428489682
ENSG00000270872	ENSG00000233133	0.2296934400441764
ENSG00000276965	ENSG00000275121	0.2296736369344901
ENSG00000143546	ENSG00000228078	0.22966082801144821
ENSG00000232677	ENSG00000170477	0.22965868618925817
ENSG00000204622	ENSG00000201965	0.22964936685941814
ENSG00000133106	ENSG00000252481	0.229643132790341
ENSG00000202000	ENSG00000275129	0.22961879089212536
ENSG00000204544	ENSG00000241434	0.22960424401752752
ENSG00000267314	ENSG00000272519	0.22957299866082873
ENSG00000112303	ENSG00000102854	0.22955569973518658
ENSG00000203812	ENSG00000278763	0.22954664826935126
ENSG00000288075	ENSG00000200320	0.22951512614660574
ENSG00000177994	ENSG00000201098	0.2294877564081771
ENSG00000200693	ENSG00000212994	0.22946972254126727
ENSG00000204816	ENSG00000240665	0.22944564665418457
ENSG00000112303	ENSG00000242953	0.22944025130616263
ENSG00000220793	ENSG00000256210	0.2294264872949489
ENSG00000235449	ENSG00000240665	0.2294256389102455
ENSG00000232629	ENSG00000273590	0.229412654238406
ENSG00000275216	ENSG00000227852	0.22939656873536074
ENSG00000255122	ENSG00000285283	0.22939404617779474
ENSG00000253683	ENSG00000269900	0.22937702164832996
ENSG00000133106	ENSG00000233016	0.22937673589257668
ENSG00000206341	ENSG00000275882	0.2293704028464763
ENSG00000259132	ENSG00000252558	0.2293625750192787
ENSG00000130595	ENSG00000122861	0.229357846440009
ENSG00000197582	ENSG00000235449	0.22935484345114807
ENSG00000161544	ENSG00000272478	0.22935400564860994
ENSG00000183844	ENSG00000283390	0.2293496756451763
ENSG00000275993	ENSG00000212994	0.2293379263739108
ENSG00000231880	ENSG00000161133	0.22933654281051224
ENSG00000133106	ENSG00000255072	0.22932397876709174
ENSG00000257542	ENSG00000253404	0.22932377908762033
ENSG00000170482	ENSG00000260342	0.22930115977452883
ENSG00000254852	ENSG00000142959	0.22928855950075164
ENSG00000187908	ENSG00000275757	0.22927977611440056
ENSG00000169248	ENSG00000270789	0.22924424868759047
ENSG00000170482	ENSG00000137434	0.22922914367705768
ENSG00000260007	ENSG00000277194	0.2292214869151413
ENSG00000255071	ENSG00000142871	0.22921778247788463
ENSG00000187908	ENSG00000266050	0.22918011164365434
ENSG00000214182	ENSG00000255498	0.22916067307076401
ENSG00000255498	ENSG00000128383	0.22915328421192327
ENSG00000102854	ENSG00000267125	0.22914615433067748
ENSG00000161133	ENSG00000197238	0.22913750478992145
ENSG00000012223	ENSG00000169474	0.22913587032976845
ENSG00000181104	ENSG00000102854	0.22911459582425558
ENSG00000145736	ENSG00000270789	0.22904314887747496
ENSG00000169248	ENSG00000284613	0.2290361064602526
ENSG00000142871	ENSG00000161133	0.22903393348021883
ENSG00000224712	ENSG00000224049	0.22900247467287949
ENSG00000215908	ENSG00000159763	0.22897683703200766
ENSG00000177409	ENSG00000206073	0.2289668657996513
ENSG00000012223	ENSG00000284191	0.22893314938248469
ENSG00000118849	ENSG00000275140	0.22891345766014068
ENSG00000275678	ENSG00000241794	0.22886992116863097
ENSG00000112303	ENSG00000197238	0.22885226294406838
ENSG00000260342	ENSG00000285133	0.22881195544361269
ENSG00000149591	ENSG00000277694	0.2288017767719059
ENSG00000226580	ENSG00000224712	0.22879589417642882
ENSG00000237541	ENSG00000255769	0.22878359734246134
ENSG00000128383	ENSG00000242953	0.2287562266020031
ENSG00000245648	ENSG00000233016	0.22874327186268323
ENSG00000227766	ENSG00000276077	0.2287331820678919
ENSG00000187905	ENSG00000254835	0.22872902923552207
ENSG00000238142	ENSG00000261052	0.2287269126977931
ENSG00000232032	ENSG00000265693	0.22871736941488727
ENSG00000103187	ENSG00000279009	0.22871634474898447
ENSG00000160200	ENSG00000276077	0.22870427474395677
ENSG00000277577	ENSG00000202354	0.22870028435093914
ENSG00000198692	ENSG00000140274	0.22868876890448908
ENSG00000198959	ENSG00000259132	0.22868550066509252
ENSG00000205413	ENSG00000221164	0.2286784829434318
ENSG00000091137	ENSG00000163735	0.22867509593477664
ENSG00000247627	ENSG00000196136	0.22865390935492488
ENSG00000237973	ENSG00000280064	0.2286457412283376
ENSG00000130303	ENSG00000257645	0.2286347366372446
ENSG00000212283	ENSG00000286037	0.22861497240902048
ENSG00000181104	ENSG00000250090	0.2286001999840602
ENSG00000273623	ENSG00000261052	0.22859022731965714
ENSG00000231535	ENSG00000268739	0.22857754225423313
ENSG00000260570	ENSG00000259948	0.22857639361621673
ENSG00000288614	ENSG00000260537	0.22857091811939795
ENSG00000275121	ENSG00000277694	0.2285700281960756
ENSG00000164308	ENSG00000215018	0.2285380213132445
ENSG00000140279	ENSG00000227852	0.22852315073066976
ENSG00000204816	ENSG00000261771	0.2285158816556808
ENSG00000221164	ENSG00000267984	0.2285086732221
ENSG00000200320	ENSG00000274420	0.22850451174300138
ENSG00000186847	ENSG00000263740	0.22847339156455074
ENSG00000229807	ENSG00000253683	0.22843566799576362
ENSG00000288634	ENSG00000288625	0.22843404178439947
ENSG00000280064	ENSG00000275895	0.22843368719771134
ENSG00000286078	ENSG00000227077	0.22842892371424295
ENSG00000279812	ENSG00000201695	0.22839931719650794
ENSG00000161544	ENSG00000197582	0.22837837912841244
ENSG00000254681	ENSG00000242156	0.22837387377601023
ENSG00000234964	ENSG00000167656	0.22836407348684085
ENSG00000232677	ENSG00000164308	0.2283074209776877
ENSG00000224049	ENSG00000175170	0.2283011504082133
ENSG00000279753	ENSG00000276664	0.2282797005750283
ENSG00000267645	ENSG00000176387	0.22826946069584286
ENSG00000201695	ENSG00000276528	0.2282546918483958
ENSG00000205420	ENSG00000181104	0.22824362230705963
ENSG00000149591	ENSG00000242156	0.22823069533031737
ENSG00000207088	ENSG00000277196	0.22822234879902015
ENSG00000242770	ENSG00000206585	0.22814673768963273
ENSG00000237418	ENSG00000235449	0.22813988577738495
ENSG00000286106	ENSG00000167774	0.22812659572725003
ENSG00000137801	ENSG00000285565	0.22812314123147073
ENSG00000204642	ENSG00000252558	0.22810462974198484
ENSG00000225932	ENSG00000231535	0.22810254467048802
ENSG00000277150	ENSG00000275395	0.22810013951892052
ENSG00000207088	ENSG00000281000	0.22807975167945424
ENSG00000225972	ENSG00000214940	0.228073953408577
ENSG00000220793	ENSG00000275559	0.22803802982801671
ENSG00000119917	ENSG00000270789	0.22801757122061392
ENSG00000284627	ENSG00000241434	0.22800061811320485
ENSG00000275215	ENSG00000248126	0.22799074236503888
ENSG00000269275	ENSG00000275395	0.2279793954351736
ENSG00000187905	ENSG00000125618	0.2279549262436481
ENSG00000221164	ENSG00000257645	0.22794888247109657
ENSG00000283867	ENSG00000266402	0.2279364101824179
ENSG00000142871	ENSG00000205420	0.22787923133311475
ENSG00000249621	ENSG00000258504	0.22786630630778157
ENSG00000188483	ENSG00000228078	0.22782618784871472
ENSG00000124875	ENSG00000257663	0.22782336539336834
ENSG00000022556	ENSG00000265693	0.22780722699830283
ENSG00000233936	ENSG00000272114	0.2277701232777721
ENSG00000241794	ENSG00000267984	0.22775916079861938
ENSG00000186847	ENSG00000275895	0.22775684354371983
ENSG00000254681	ENSG00000103187	0.22773618979729265
ENSG00000134827	ENSG00000091986	0.2277322101814966
ENSG00000259120	ENSG00000212283	0.22770358988255401
ENSG00000170477	ENSG00000252481	0.22769553437589604
ENSG00000204252	ENSG00000237541	0.22769174784057794
ENSG00000078081	ENSG00000226644	0.22765481039973776
ENSG00000288634	ENSG00000267791	0.22763964417145816
ENSG00000235119	ENSG00000201695	0.22761826316758244
ENSG00000250273	ENSG00000240665	0.2276156884671116
ENSG00000261130	ENSG00000254610	0.22761541223028903
ENSG00000272821	ENSG00000202000	0.2275962726255423
ENSG00000233936	ENSG00000214514	0.22759496081965339
ENSG00000285794	ENSG00000227077	0.22759406806177832
ENSG00000259952	ENSG00000282432	0.22758766241543119
ENSG00000162511	ENSG00000221676	0.22757255822273675
ENSG00000268942	ENSG00000266341	0.22756759311967933
ENSG00000163735	ENSG00000256843	0.22754542358866173
ENSG00000183844	ENSG00000254610	0.2275442461414155
ENSG00000260537	ENSG00000273047	0.22750848782972308
